"This class is ARTD 325, Junior Critique, taught by Wunderlich in 2023. WED 2/22 DISCUSSION: CH. 3 THE BODY FRI 2/24 DISCUSSION: CH. 3 THE BODY MON 2/28 PROJECT PROPOSAL DUE WED 3/1 WORK DAY FRI 3/6 SPRING BREAK MON 3/6 SPRING BREAK WED 3/8 SPRING BREAK FRI 3/10 SPRING BREAK MON 3/13 WORK DAY WED 3/15 PROJECT CHECK-IN FRI 3/17 WORK DAY MON 3/20 WORK DAY WED 3/22 WORK DAY FRI 3/24 WORK DAY SAT 3/25 RECEPTION: ARTIST/EDUCATOR MON 3/27 CRITIQUE PROJECT #2 WED 3/29 CRITIQUE PROJECT #2 FRI 3/31 CRITIQUE PROJECT #2 MON 4/3 READING ASSIGNMENT: CH. 4 TIME (DUE WED) WED 4/5 DISCUSSION: CH.4 TIME FRI 4/7 NO CLASS MON 4/10  NO CLASS WED 4/12 DISCUSSION: CH.4 TIME FRI 4/14 PROJECT PROPOSAL DUE MON 4/17 WORK DAY WED 4/19 WORK DAY- DISCUSS RESUME FRI 4/21 WORK DAY MON 4/24 PROJECT CHECK-IN WED 4/26 RESUME DUE FRI 4/28 SUMMER INTERNSHIP DUE MON 5/1 WORK DAY WED 5/3 LAST DAY OF CLASS FINAL CRIT FOR SENIORS- Gallery FINAL CRIT MONDAY 5/8 8-11 AM CRITIQUE PROJECT #3 GALLERY CALENDAR: SPRING 2022 A Pandemic Perspective Trina Smith January 13 February 10 Reception: Friday, January 13th3:00-4:30 (Gallerytalk at 3:30)"," When is the Project Check-In on Monday, April 24th? ","  The Project Check-In on Monday, April 24th is on a Work Day. "
"This class is ARTD 325, Junior Critique, taught by Wunderlich in 2023. ARTIST/TEACHERS- Art Educators Exhibition February 20 March 25  Reception: Friday, March 25th3:00-4:30 (Gallerytalk at 3:30) Senior Art Exhibition April 5 May 3 Reception: TBD",What is the reception date for the Art Educators Exhibition?," Friday, March 25th 3:00-4:30"
"This class is ARTD 325, Junior Critique, taught by Wunderlich in 2023. ARTIST/TEACHERS- Art Educators Exhibition February 20 March 25  Reception: Friday, March 25th3:00-4:30 (Gallerytalk at 3:30) Senior Art Exhibition April 5 May 3 Reception: TBD", When does the Senior Art Exhibition open?,  April 5 
"This class is ARTD 325, Junior Critique, taught by Wunderlich in 2023. ARTIST/TEACHERS- Art Educators Exhibition February 20 March 25  Reception: Friday, March 25th3:00-4:30 (Gallerytalk at 3:30) Senior Art Exhibition April 5 May 3 Reception: TBD", When is the gallery talk for the Art Educators Exhibition?,  3:30 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Required Texts Required means required. Points will be deducted from your lab grade if you do not have the photographic atlas by the second lab meeting.  Lecture text: Urry, L. A., Cain, M. L., Wasserman, S. A., Minorsky, P.V., Reece, J. B. & N. A. Campbell.  2016. Campbell Biology. 11th Edition. Benjamin Cummings, 1263 pp. ISBN-13-978013409341. Lab manual: Van De Graaff, K. M. and J. L. Crawley. 2018. Van De Graaffs Photographic Atlas for the Biology Laboratory. 8th Edition. Morton Publishing, 280 pp. ISBN-9781617317651. Lab sketchbook: Strathmore (or other) drawing paper sketch book, at least 24 sheets, and pencils, plain or colored. Grading Scale Assignment    Possible points A  90% A- 88 B+ 86  B 80  B- 78  C+ 76  C 70    C- 68 D+ 66 Lecture exams (3 x 100) 300  Add of difference between the lowest score and  the average of the three highest exams. Final exam (comprehensive)  200 Homework & reading quizzes  200 Lab quizzes (12; drop lowest 2; 10 x 25)  250 Lab Sketchbook  50 D 60 Total points possible", What is the textbook for this class?,"  Urry, L. A., Cain, M. L., Wasserman, S. A., Minorsky, P.V., Reece, J. B. & N. A. Campbell. 2016. Campbell Biology. 11th Edition. Benjamin Cummings, 1263 pp. ISBN-13-978013409341 "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Required Texts Required means required. Points will be deducted from your lab grade if you do not have the photographic atlas by the second lab meeting.  Lecture text: Urry, L. A., Cain, M. L., Wasserman, S. A., Minorsky, P.V., Reece, J. B. & N. A. Campbell.  2016. Campbell Biology. 11th Edition. Benjamin Cummings, 1263 pp. ISBN-13-978013409341. Lab manual: Van De Graaff, K. M. and J. L. Crawley. 2018. Van De Graaffs Photographic Atlas for the Biology Laboratory. 8th Edition. Morton Publishing, 280 pp. ISBN-9781617317651. Lab sketchbook: Strathmore (or other) drawing paper sketch book, at least 24 sheets, and pencils, plain or colored. Grading Scale Assignment    Possible points A  90% A- 88 B+ 86  B 80  B- 78  C+ 76  C 70    C- 68 D+ 66 Lecture exams (3 x 100) 300  Add of difference between the lowest score and  the average of the three highest exams. Final exam (comprehensive)  200 Homework & reading quizzes  200 Lab quizzes (12; drop lowest 2; 10 x 25)  250 Lab Sketchbook  50 D 60 Total points possible", What is the lab manual for this class?,"  Van De Graaff, K. M. and J. L. Crawley. 2018. Van De Graaffs Photographic Atlas for the Biology Laboratory. 8th Edition. Morton Publishing, 280 pp. ISBN-9781617317651 "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Required Texts Required means required. Points will be deducted from your lab grade if you do not have the photographic atlas by the second lab meeting.  Lecture text: Urry, L. A., Cain, M. L., Wasserman, S. A., Minorsky, P.V., Reece, J. B. & N. A. Campbell.  2016. Campbell Biology. 11th Edition. Benjamin Cummings, 1263 pp. ISBN-13-978013409341. Lab manual: Van De Graaff, K. M. and J. L. Crawley. 2018. Van De Graaffs Photographic Atlas for the Biology Laboratory. 8th Edition. Morton Publishing, 280 pp. ISBN-9781617317651. Lab sketchbook: Strathmore (or other) drawing paper sketch book, at least 24 sheets, and pencils, plain or colored. Grading Scale Assignment    Possible points A  90% A- 88 B+ 86  B 80  B- 78  C+ 76  C 70    C- 68 D+ 66 Lecture exams (3 x 100) 300  Add of difference between the lowest score and  the average of the three highest exams. Final exam (comprehensive)  200 Homework & reading quizzes  200 Lab quizzes (12; drop lowest 2; 10 x 25)  250 Lab Sketchbook  50 D 60 Total points possible", What is the lab sketchbook requirement? ,"  Strathmore (or other) drawing paper sketch book, at least 24 sheets, and pencils, plain or colored. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020.    1000 D- 58  Extra Credit: Occasionally I will offer extra credit opportunities to the entire class when I feel it will help meet learning objectives. Extra credit is not offered for individual students on a case by case basis.  What grades mean: The average high school student has a 3.0 GPA, which means the average high school student is deemed above average. I find this problematic. In my courses, I try to stick with the original meanings of the five letter grades: A = Excellence, B = Above average, C = Average, D = Below Average, F = Fail. Grades are a way of measuring you with respect to others, an unfortunate classification that will dog you your entire life! You might as well get used to being average in some respects, above average in others, and below average in still others just like all of us, even your professors. Grades are not a designation of your worth or value as a human being! Try not to overemphasize their significance.  IMPORTANT GUIDELINES and RULES Every social interaction is governed by rules. Most are unwritten, but in an interaction that is new to one or more of the parties (the student-college professor relationship may be relatively new to you), it helps to write things down so everyone understands their rights and responsibilities. Like a business contract, it establishes the responsibilities of each party toward the other. These guidelines and rules are designed in a spirit of mutual respect to help you succeed, and to help me help you succeed.", What is the average GPA?,  3.0
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020.    1000 D- 58  Extra Credit: Occasionally I will offer extra credit opportunities to the entire class when I feel it will help meet learning objectives. Extra credit is not offered for individual students on a case by case basis.  What grades mean: The average high school student has a 3.0 GPA, which means the average high school student is deemed above average. I find this problematic. In my courses, I try to stick with the original meanings of the five letter grades: A = Excellence, B = Above average, C = Average, D = Below Average, F = Fail. Grades are a way of measuring you with respect to others, an unfortunate classification that will dog you your entire life! You might as well get used to being average in some respects, above average in others, and below average in still others just like all of us, even your professors. Grades are not a designation of your worth or value as a human being! Try not to overemphasize their significance.  IMPORTANT GUIDELINES and RULES Every social interaction is governed by rules. Most are unwritten, but in an interaction that is new to one or more of the parties (the student-college professor relationship may be relatively new to you), it helps to write things down so everyone understands their rights and responsibilities. Like a business contract, it establishes the responsibilities of each party toward the other. These guidelines and rules are designed in a spirit of mutual respect to help you succeed, and to help me help you succeed.", What are the 5 letter grades?,"  A = Excellence, B = Above average, C = Average, D = Below Average, F = Fail."
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020.    1000 D- 58  Extra Credit: Occasionally I will offer extra credit opportunities to the entire class when I feel it will help meet learning objectives. Extra credit is not offered for individual students on a case by case basis.  What grades mean: The average high school student has a 3.0 GPA, which means the average high school student is deemed above average. I find this problematic. In my courses, I try to stick with the original meanings of the five letter grades: A = Excellence, B = Above average, C = Average, D = Below Average, F = Fail. Grades are a way of measuring you with respect to others, an unfortunate classification that will dog you your entire life! You might as well get used to being average in some respects, above average in others, and below average in still others just like all of us, even your professors. Grades are not a designation of your worth or value as a human being! Try not to overemphasize their significance.  IMPORTANT GUIDELINES and RULES Every social interaction is governed by rules. Most are unwritten, but in an interaction that is new to one or more of the parties (the student-college professor relationship may be relatively new to you), it helps to write things down so everyone understands their rights and responsibilities. Like a business contract, it establishes the responsibilities of each party toward the other. These guidelines and rules are designed in a spirit of mutual respect to help you succeed, and to help me help you succeed.", What is the importance of setting guidelines and rules?,  To ensure mutual respect and understanding of the student-teacher relationship.
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Communication Outside of class, I will use e-mail to communicate with you. You should check your e-mail daily for important messages and reminders regarding homework, due dates, etc.  MOODLE will also be an important resource. Course materials such as: syllabus, schedules and other materials handed out on the first day of class; PowerPoint presentations from lab and lecture; all labs (there is no lab book, just the photographic atlas); homework, etc. Make use of the resources available on-line from your lecture textbook, Campbell Biology at masteringbio.com. Videos here can be especially helpful in understanding some concepts and processes. Policies for Absences and Make-up Exams Attendance is vital to your success in BIOL 155. More than two or three absences a semester will markedly affect your grade. If you miss lectures, you miss information that will be on tests. Getting this information second-hand from someone else who takes notes for you is much less effective than attending yourself. Thus, you should miss only for unavoidable reasons such as illness. If you are absent, you are responsible for obtaining notes to missed lectures from another student. I cannot recreate a lecture for you if you ask me what did I miss? If you missed class for a legitimate reason (e.g. illness) I will gladly take some time to go over the notes you have obtained from a classmate for the missed class. ", How can I stay informed about important information regarding homework and due dates? ,  Check your e-mail daily. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Communication Outside of class, I will use e-mail to communicate with you. You should check your e-mail daily for important messages and reminders regarding homework, due dates, etc.  MOODLE will also be an important resource. Course materials such as: syllabus, schedules and other materials handed out on the first day of class; PowerPoint presentations from lab and lecture; all labs (there is no lab book, just the photographic atlas); homework, etc. Make use of the resources available on-line from your lecture textbook, Campbell Biology at masteringbio.com. Videos here can be especially helpful in understanding some concepts and processes. Policies for Absences and Make-up Exams Attendance is vital to your success in BIOL 155. More than two or three absences a semester will markedly affect your grade. If you miss lectures, you miss information that will be on tests. Getting this information second-hand from someone else who takes notes for you is much less effective than attending yourself. Thus, you should miss only for unavoidable reasons such as illness. If you are absent, you are responsible for obtaining notes to missed lectures from another student. I cannot recreate a lecture for you if you ask me what did I miss? If you missed class for a legitimate reason (e.g. illness) I will gladly take some time to go over the notes you have obtained from a classmate for the missed class. ", What will I find on MOODLE? ,"  Course materials such as syllabus, schedules and other materials handed out on the first day of class, PowerPoint presentations from lab and lecture, labs, homework, etc. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Communication Outside of class, I will use e-mail to communicate with you. You should check your e-mail daily for important messages and reminders regarding homework, due dates, etc.  MOODLE will also be an important resource. Course materials such as: syllabus, schedules and other materials handed out on the first day of class; PowerPoint presentations from lab and lecture; all labs (there is no lab book, just the photographic atlas); homework, etc. Make use of the resources available on-line from your lecture textbook, Campbell Biology at masteringbio.com. Videos here can be especially helpful in understanding some concepts and processes. Policies for Absences and Make-up Exams Attendance is vital to your success in BIOL 155. More than two or three absences a semester will markedly affect your grade. If you miss lectures, you miss information that will be on tests. Getting this information second-hand from someone else who takes notes for you is much less effective than attending yourself. Thus, you should miss only for unavoidable reasons such as illness. If you are absent, you are responsible for obtaining notes to missed lectures from another student. I cannot recreate a lecture for you if you ask me what did I miss? If you missed class for a legitimate reason (e.g. illness) I will gladly take some time to go over the notes you have obtained from a classmate for the missed class. ", What resources are available to help with understanding concepts and processes? ,  Videos on masteringbio.com can be helpful. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. In-class behavior. Your behavior in lecture and lab should be consistent with promoting a positive learning environment. That means that any behavior that interferes with my ability to teach or your or your classmates abilities to learn is prohibited. Disrespectful behavior not only interferes with my ability to teach, it is also demonstrates a lack of common courtesy. Some examples of prohibited behaviors (not a complete list): talking excessively (unless asking a relevant question or working in groups), texting, sleeping, listening to headphones, doing homework for another class, etc. Cell phones should be turned off and out of sight (not in your lap, where I can easily see them). Better yet, just dont bring them with you or turn them off and stow them in your book bag. If you distract me with cell phone use, I may confiscate your phone and retain it for up to 24 hours. Respect our 50-minute periods together as a sacred time for biology only. You will be better able to focus and learn!", What are some examples of prohibited behaviors in-class? ,"  Talking excessively, texting, sleeping, listening to headphones, doing homework for another class, etc. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. In-class behavior. Your behavior in lecture and lab should be consistent with promoting a positive learning environment. That means that any behavior that interferes with my ability to teach or your or your classmates abilities to learn is prohibited. Disrespectful behavior not only interferes with my ability to teach, it is also demonstrates a lack of common courtesy. Some examples of prohibited behaviors (not a complete list): talking excessively (unless asking a relevant question or working in groups), texting, sleeping, listening to headphones, doing homework for another class, etc. Cell phones should be turned off and out of sight (not in your lap, where I can easily see them). Better yet, just dont bring them with you or turn them off and stow them in your book bag. If you distract me with cell phone use, I may confiscate your phone and retain it for up to 24 hours. Respect our 50-minute periods together as a sacred time for biology only. You will be better able to focus and learn!", What happens if someone distracts the teacher with cell phone use? ,  The teacher may confiscate your phone and retain it for up to 24 hours. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. In-class behavior. Your behavior in lecture and lab should be consistent with promoting a positive learning environment. That means that any behavior that interferes with my ability to teach or your or your classmates abilities to learn is prohibited. Disrespectful behavior not only interferes with my ability to teach, it is also demonstrates a lack of common courtesy. Some examples of prohibited behaviors (not a complete list): talking excessively (unless asking a relevant question or working in groups), texting, sleeping, listening to headphones, doing homework for another class, etc. Cell phones should be turned off and out of sight (not in your lap, where I can easily see them). Better yet, just dont bring them with you or turn them off and stow them in your book bag. If you distract me with cell phone use, I may confiscate your phone and retain it for up to 24 hours. Respect our 50-minute periods together as a sacred time for biology only. You will be better able to focus and learn!", What is the expectation for student behavior in lecture and lab? ,  The expectation is for students to behave in a manner that promotes a positive learning environment and demonstrates common courtesy. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture exams. If you know in advance that you will be unable to attend a scheduled exam due to an emergency or illness, please observe the following:  1) Notify me before the exam. This is common courtesy, so I can plan for your absence and the need for a makeup exam. You can notify me easily by calling my office (457-2394) or the biology department (457-2351). E-mail (kenc@monmouthcollege.edu) is also an excellent way to contact me.   2) Leave a message with the reason you cannot attend the exam. All absences from an exam due to sickness must be verified by a signed note from a doctor or the Dean of Students.  3) Schedule a makeup exam as soon as possible. Please reschedule within the next two days to take the exam no later than one week after the regularly scheduled exam. If you do not observe these 3 rules, you will not be allowed to take a makeup exam  Exam Rules During any examination, you should bring only writing utensils and yourself to the site of the exam. Leave all book bags, coats, hats, drinks, iPods, cell phones, etc. elsewhere. You may not leave the room once the exam has begun. Please use the restroom or take care of other needs before the exam. If you are too sick to stay seated and focused on an exam for 50 minutes, you are too sick to take the exam. ", How can I notify my instructor if I am unable to attend an exam due to an emergency or illness? ,"  Contact your instructor by calling their office, the biology department, or emailing them. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture exams. If you know in advance that you will be unable to attend a scheduled exam due to an emergency or illness, please observe the following:  1) Notify me before the exam. This is common courtesy, so I can plan for your absence and the need for a makeup exam. You can notify me easily by calling my office (457-2394) or the biology department (457-2351). E-mail (kenc@monmouthcollege.edu) is also an excellent way to contact me.   2) Leave a message with the reason you cannot attend the exam. All absences from an exam due to sickness must be verified by a signed note from a doctor or the Dean of Students.  3) Schedule a makeup exam as soon as possible. Please reschedule within the next two days to take the exam no later than one week after the regularly scheduled exam. If you do not observe these 3 rules, you will not be allowed to take a makeup exam  Exam Rules During any examination, you should bring only writing utensils and yourself to the site of the exam. Leave all book bags, coats, hats, drinks, iPods, cell phones, etc. elsewhere. You may not leave the room once the exam has begun. Please use the restroom or take care of other needs before the exam. If you are too sick to stay seated and focused on an exam for 50 minutes, you are too sick to take the exam. ", What rules should I follow if I want to schedule a makeup exam due to an emergency or illness? ,"  Notify your instructor before the exam, leave a message with the reason, and schedule a makeup exam to take it no later than one week after the regularly scheduled exam. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture exams. If you know in advance that you will be unable to attend a scheduled exam due to an emergency or illness, please observe the following:  1) Notify me before the exam. This is common courtesy, so I can plan for your absence and the need for a makeup exam. You can notify me easily by calling my office (457-2394) or the biology department (457-2351). E-mail (kenc@monmouthcollege.edu) is also an excellent way to contact me.   2) Leave a message with the reason you cannot attend the exam. All absences from an exam due to sickness must be verified by a signed note from a doctor or the Dean of Students.  3) Schedule a makeup exam as soon as possible. Please reschedule within the next two days to take the exam no later than one week after the regularly scheduled exam. If you do not observe these 3 rules, you will not be allowed to take a makeup exam  Exam Rules During any examination, you should bring only writing utensils and yourself to the site of the exam. Leave all book bags, coats, hats, drinks, iPods, cell phones, etc. elsewhere. You may not leave the room once the exam has begun. Please use the restroom or take care of other needs before the exam. If you are too sick to stay seated and focused on an exam for 50 minutes, you are too sick to take the exam. ", What items should I bring to an exam? ,"  Writing utensils and yourself. Leave all book bags, coats, hats, drinks, iPods, cell phones, etc. elsewhere. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture Exams and Final Exam (500 points) Lecture exams will consist of a variety of questions including fill-in-the-blank, matching, definition, short answer, and essay. You will be tested over all material presented in lecture and the reading assignments in the text. Material presented in labs that overlaps or duplicates material presented in lecture may also be on lecture exams. There may be information in the readings in your textbook, Campbell Biology, that we do not cover in lecture. If so, focus on the material we have covered in class. Also, I often will present additional material that is not in your textbook. You should pay special attention to this information as you will have no source other than the PowerPoint slides posted on-line and your own notes from lecture. The final exam will be twice as long as a regular exam; approximately one-half of the exam will cover material from the last few lectures of the semester that has not been covered on previous exams, and the other half of the exam will be comprehensive, that is, it will cover any material from the rest of the semester. Keep your old lecture exams and use them to study from for the final in addition to your notes. Under no circumstances will the time of the final exam be changed. You must attend the final at the time scheduled by Monmouth College. Incorporate the final time into other arrangements in your personal life (weddings, vacations, rides home, etc.). ", What types of questions will be on lecture exams? ,"  Fill-in-the-blank, matching, definition, short answer, and essay. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture Exams and Final Exam (500 points) Lecture exams will consist of a variety of questions including fill-in-the-blank, matching, definition, short answer, and essay. You will be tested over all material presented in lecture and the reading assignments in the text. Material presented in labs that overlaps or duplicates material presented in lecture may also be on lecture exams. There may be information in the readings in your textbook, Campbell Biology, that we do not cover in lecture. If so, focus on the material we have covered in class. Also, I often will present additional material that is not in your textbook. You should pay special attention to this information as you will have no source other than the PowerPoint slides posted on-line and your own notes from lecture. The final exam will be twice as long as a regular exam; approximately one-half of the exam will cover material from the last few lectures of the semester that has not been covered on previous exams, and the other half of the exam will be comprehensive, that is, it will cover any material from the rest of the semester. Keep your old lecture exams and use them to study from for the final in addition to your notes. Under no circumstances will the time of the final exam be changed. You must attend the final at the time scheduled by Monmouth College. Incorporate the final time into other arrangements in your personal life (weddings, vacations, rides home, etc.). ", What material can I expect to be covered on lecture exams? ,"  All material presented in lecture, readings in the textbook, material overlapping or duplicating lecture material presented in labs. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture Exams and Final Exam (500 points) Lecture exams will consist of a variety of questions including fill-in-the-blank, matching, definition, short answer, and essay. You will be tested over all material presented in lecture and the reading assignments in the text. Material presented in labs that overlaps or duplicates material presented in lecture may also be on lecture exams. There may be information in the readings in your textbook, Campbell Biology, that we do not cover in lecture. If so, focus on the material we have covered in class. Also, I often will present additional material that is not in your textbook. You should pay special attention to this information as you will have no source other than the PowerPoint slides posted on-line and your own notes from lecture. The final exam will be twice as long as a regular exam; approximately one-half of the exam will cover material from the last few lectures of the semester that has not been covered on previous exams, and the other half of the exam will be comprehensive, that is, it will cover any material from the rest of the semester. Keep your old lecture exams and use them to study from for the final in addition to your notes. Under no circumstances will the time of the final exam be changed. You must attend the final at the time scheduled by Monmouth College. Incorporate the final time into other arrangements in your personal life (weddings, vacations, rides home, etc.). ", What can I expect on the final exam? ,"  Approximately half the exam will cover material from the last few lectures, and the other half will be comprehensive, covering material from the rest of the semester. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture Reading Quizzes (approximately 50 points) Reading quizzes will be given periodically at the start of lecture. They will consist of five questions, typically fill in the blank or multiple choice, with maybe one very short written answer. The quiz will take no more than five minutes and will cover basic, fundamental concepts from the reading in your textbook, Campbell Biology.  Homework (approximately 150 points) You will hand in a variety of homework assignments from simple to complex. All of these will be assigned a point value (usually in the range of 5 to 20 points), graded and returned to you. Together with the reading quizzes they will count for 200 points out of the 1000 for the course, so you should complete them all. Late homework assignments are not accepted. Bring your completed homework to class on the due date assigned. Excuses about faulty printers, computers, or I forgot to print it off can I send it to you later are not acceptable. Get it done and bring it to class on the due date assigned. Please print on both sides of the paper, and if necessary, staple multiple sheets. Do not show up and ask me for a stapler. Do not e-mail me your homework.", How many points in the course are associated with the homework and reading quizzes?,  200 points
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture Reading Quizzes (approximately 50 points) Reading quizzes will be given periodically at the start of lecture. They will consist of five questions, typically fill in the blank or multiple choice, with maybe one very short written answer. The quiz will take no more than five minutes and will cover basic, fundamental concepts from the reading in your textbook, Campbell Biology.  Homework (approximately 150 points) You will hand in a variety of homework assignments from simple to complex. All of these will be assigned a point value (usually in the range of 5 to 20 points), graded and returned to you. Together with the reading quizzes they will count for 200 points out of the 1000 for the course, so you should complete them all. Late homework assignments are not accepted. Bring your completed homework to class on the due date assigned. Excuses about faulty printers, computers, or I forgot to print it off can I send it to you later are not acceptable. Get it done and bring it to class on the due date assigned. Please print on both sides of the paper, and if necessary, staple multiple sheets. Do not show up and ask me for a stapler. Do not e-mail me your homework.", What format are reading quizzes typically in?,  fill in the blank or multiple choice
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Lecture Reading Quizzes (approximately 50 points) Reading quizzes will be given periodically at the start of lecture. They will consist of five questions, typically fill in the blank or multiple choice, with maybe one very short written answer. The quiz will take no more than five minutes and will cover basic, fundamental concepts from the reading in your textbook, Campbell Biology.  Homework (approximately 150 points) You will hand in a variety of homework assignments from simple to complex. All of these will be assigned a point value (usually in the range of 5 to 20 points), graded and returned to you. Together with the reading quizzes they will count for 200 points out of the 1000 for the course, so you should complete them all. Late homework assignments are not accepted. Bring your completed homework to class on the due date assigned. Excuses about faulty printers, computers, or I forgot to print it off can I send it to you later are not acceptable. Get it done and bring it to class on the due date assigned. Please print on both sides of the paper, and if necessary, staple multiple sheets. Do not show up and ask me for a stapler. Do not e-mail me your homework.", What is the best way to hand in homework?,  Bring it to class on the due date assigned. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Follow directions. If you do not follow directions in any assignment you submit, I will assign it zero points with no chance to resubmit. Reading and following directions is a minimal requirement at the college level, and in any job you might hope to obtain.  Laboratories, because of their design, cannot be ""made up."" Laboratory set-up is changed weekly and involves significant setup of materials in advance. Thus, rules for lab attendance are more rigid than for lecture. Please observe these rules: 1) Attend all labs unless there is a true emergency or you are very ill, or have an official school function (e.g. athletic contest not practice) that cannot be rescheduled. In any other case you must attend the lab day for which you are scheduled. If you are seriously ill, you can wait and come into lab on your own when you are feeling better, but you will miss my comments and help and will have to do all the learning independently. Missing a lab handicaps you in two ways: a) not only will you miss that weeks lab quiz and earn a zero but; b) you will handicap yourself for the next lab quiz.", What are the consequences of missing a lab? ,  Not only will you miss the lab quiz and receive a zero but you will also handicap yourself for the next lab quiz. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Follow directions. If you do not follow directions in any assignment you submit, I will assign it zero points with no chance to resubmit. Reading and following directions is a minimal requirement at the college level, and in any job you might hope to obtain.  Laboratories, because of their design, cannot be ""made up."" Laboratory set-up is changed weekly and involves significant setup of materials in advance. Thus, rules for lab attendance are more rigid than for lecture. Please observe these rules: 1) Attend all labs unless there is a true emergency or you are very ill, or have an official school function (e.g. athletic contest not practice) that cannot be rescheduled. In any other case you must attend the lab day for which you are scheduled. If you are seriously ill, you can wait and come into lab on your own when you are feeling better, but you will miss my comments and help and will have to do all the learning independently. Missing a lab handicaps you in two ways: a) not only will you miss that weeks lab quiz and earn a zero but; b) you will handicap yourself for the next lab quiz.", What should I do if I am unable to attend my scheduled lab? ,"  You must contact me to discuss your absence if you have a true emergency, are very ill, or have an official school function (e.g. athletic contest not practice) that cannot be rescheduled. "
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. Follow directions. If you do not follow directions in any assignment you submit, I will assign it zero points with no chance to resubmit. Reading and following directions is a minimal requirement at the college level, and in any job you might hope to obtain.  Laboratories, because of their design, cannot be ""made up."" Laboratory set-up is changed weekly and involves significant setup of materials in advance. Thus, rules for lab attendance are more rigid than for lecture. Please observe these rules: 1) Attend all labs unless there is a true emergency or you are very ill, or have an official school function (e.g. athletic contest not practice) that cannot be rescheduled. In any other case you must attend the lab day for which you are scheduled. If you are seriously ill, you can wait and come into lab on your own when you are feeling better, but you will miss my comments and help and will have to do all the learning independently. Missing a lab handicaps you in two ways: a) not only will you miss that weeks lab quiz and earn a zero but; b) you will handicap yourself for the next lab quiz.", What is expected of me in following directions? ,  Reading and following directions is a minimal requirement at the college level and in any job you might hope to obtain. 
"This class is BIO 155, Intro to ecology evolution and diversity, taught by Cramer in 2020. 4) You cannot be excused from a lab to attend athletic practice. Your coaches are aware of this and will not punish you for being late to practice in order to attend lab. Lab Preparation  You should read thoroughly the lab handout before you come to lab. There may be questions about the current lab (not just the previous labs) on the lab quiz. Lab Quizzes (250 points)  Lab quizzes are worth 25 points each and are given promptly at the beginning of lab each week; if you are late for lab, you will be pressed for time to finish the quiz. Quizzes are cumulative or comprehensive. While they will focus primarily on material presented in the previous laboratory session, they will include questions about the previous labs and general questions about the upcoming lab. You should set aside an hour or more to study for these quizzes; cramming material in the 5-10 minutes immediately before lab will not be sufficient. You will take 12 quizzes, dropping the two lowest. Lab Sketchbook (50 points) Turn in your lab sketchbook at this time as well. Your drawings will be graded based primarily on the following criteria: 1) all drawings are labeled appropriately, including important structures; 2) all specimens examined were sketched; 3) drawings were detailed enough to provide some learning of significant, distinguishing features.", What is the point value of each lab quiz? ,  25 points 
